iteration,sensitivity,specificity,auroc,balanced_accuracy,f1,recall,precision,auprc,brier_score,tn,fp,fn,tp
239,0.8077833050727556,0.9949822996272204,0.7786210038914338,0.7033525442096449,0.17983254459410267,0.6144278606965174,0.10533049040511727,0.12599082209631793,0.048697806449973575,8002,2098,155,247
240,0.6756941493678463,0.9829926644581223,0.7004471370859698,0.6436225532631173,0.16447134211463155,0.4978448275862069,0.09850746268656717,0.10608000156594333,0.05589590308686332,7924,2114,233,231
241,0.42147785509365615,0.9731662538828546,0.6306851395051664,0.5921068442336744,0.12937812723373837,0.3995584988962472,0.07718550106609808,0.07736126095220089,0.05901984274934996,7885,2164,272,181
242,0.9291983251025208,0.9677777015039447,0.6775859873283684,0.6320190531807484,0.22200520833333334,0.469050894085282,0.14541577825159915,0.15260609435090916,0.07268594516574588,7771,2004,386,341
243,0.90427272833489,0.9808763439868411,0.7113732009869955,0.6596403137494193,0.20955631399317406,0.5247863247863248,0.13091684434968018,0.13844897470643225,0.062222834832958596,7879,2038,278,307
244,0.7971179646390298,0.9715794157141112,0.6768887948392391,0.6312196208944122,0.1995297279140074,0.4699367088607595,0.12665245202558637,0.12714561626228335,0.06736516445895553,7822,2048,335,297
245,0.7598586181998039,0.9730714190277554,0.677994844467718,0.6260153556818157,0.18805159538357094,0.46089850249584025,0.11812366737739873,0.12178846183854306,0.06569066744289637,7833,2068,324,277
246,0.9620412623008808,0.9897702823997575,0.7683937292756431,0.6935415292895273,0.21493370551290997,0.5911708253358925,0.13134328358208955,0.15026242958340116,0.05576897973842123,7944,2037,213,308
247,0.5319489435838576,0.9892581871761109,0.7371457339757237,0.6772623929071184,0.14307004470938897,0.5663716814159292,0.08187633262260129,0.09133786096065923,0.047309782982396326,8010,2153,147,192
248,0.6016534204965397,0.9816272422075012,0.6968523354417059,0.6444908512330947,0.15979935506986742,0.5,0.09509594882729211,0.09705884708351054,0.05549575281729264,7934,2122,223,223
249,0.9787003046269143,0.9705261762818017,0.6881829614397633,0.635926533317472,0.22432344310401042,0.47645429362880887,0.1466950959488273,0.15222454559364731,0.07218695920889814,7779,2001,378,344
250,0.7980557011029461,0.9677275806330609,0.6769531005437497,0.6179471821927687,0.1976127320954907,0.44411326378539495,0.12707889125799574,0.12800244459449905,0.07107070964917378,7784,2047,373,298
251,0.43733921433086714,0.9715856182436079,0.6405987290188369,0.5899086744212946,0.13328606876993973,0.3949579831932773,0.08017057569296375,0.0775213218558202,0.06108259220713114,7869,2157,288,188
252,0.683284200482313,0.9865637883169938,0.7268642649600942,0.6563605686123064,0.16276557436082104,0.5231481481481481,0.09637526652452026,0.10484977124498895,0.05365259374905057,7951,2119,206,226
253,0.8426932937193002,0.9790762463660937,0.7073753323234484,0.6477733783270543,0.19849418206707733,0.5025996533795494,0.12366737739872068,0.13036141871690066,0.06262850929628219,7870,2055,287,290
254,0.5002389739461749,0.9937130994455785,0.7698615730776754,0.7008525030047237,0.13104761904761905,0.6142857142857143,0.07334754797441365,0.09047005433313512,0.04283210174875188,8049,2173,108,172
255,0.6652137631693785,0.9676751490398254,0.6404489237110358,0.5976465732161117,0.16897600540723218,0.40716612377850164,0.10660980810234541,0.09957140039439194,0.06991841128602361,7793,2095,364,250
256,0.7024768080836916,0.9607540742348536,0.6447863409799749,0.6092049727460869,0.19638752052545155,0.42714285714285716,0.1275053304904051,0.12386388301117264,0.07405908544608737,7756,2046,401,299
257,0.7223432460697319,0.9647956585578153,0.6509876226096408,0.6057133100963499,0.18658698539176627,0.42128935532233885,0.11982942430703625,0.12083427394785945,0.07188621888919934,7771,2064,386,281
258,0.6082791238589852,0.9650760154735861,0.6349856710657338,0.5943773629768977,0.1668355285376562,0.400974025974026,0.10533049040511727,0.1025241348693487,0.06980542788094263,7788,2098,369,247
259,0.6616524215643743,0.9722260734493713,0.6540880804594946,0.6094302561002779,0.16758241758241757,0.43033509700176364,0.10405117270788912,0.10311517948917762,0.06515277158016945,7834,2101,323,244
260,0.7500513296117054,0.9821846725250202,0.6988827341271688,0.6385828619873091,0.1726315789473684,0.4871287128712871,0.10490405117270789,0.11263983079611478,0.05884653878735338,7898,2099,259,246
261,0.5117786317105458,0.9614079495809562,0.6208770525073548,0.5865139513330325,0.15967523680649526,0.3862520458265139,0.10063965884861407,0.09877179469155735,0.07005301316091793,7782,2109,375,236
262,0.3998359644279349,0.968834243075347,0.6119666074053702,0.5827746892056039,0.13130956583127426,0.38114754098360654,0.079317697228145,0.07927943420400993,0.06210969033255569,7855,2159,302,186
263,0.8362775447873094,0.971896639022578,0.693605253106027,0.6383509220075589,0.2086258776328987,0.48297213622291024,0.13304904051172708,0.13642368569640947,0.0676029999259911,7823,2033,334,312
264,0.422912437979878,0.9629043491509474,0.614495163254272,0.5821174448695834,0.14541695382494832,0.37881508078994613,0.08997867803837953,0.08246592204409026,0.06750737552095709,7811,2134,346,211
265,0.5169881690603378,0.9694546575327967,0.6314181265601315,0.5982172080150225,0.15154675008689608,0.40977443609022557,0.0929637526652452,0.0888175547979082,0.06416929667295625,7843,2127,314,218
266,0.8924851471490856,0.9754900399454087,0.6879930220871338,0.6371718673876878,0.20476670023497817,0.4810725552050473,0.1300639658848614,0.13387449468122004,0.06688002477055482,7828,2040,329,305
267,0.5585948884609071,0.9708020603545965,0.6495968756458526,0.6123734877688618,0.16244359597362026,0.43656716417910446,0.0997867803837953,0.09552256681364021,0.06340213846887924,7855,2111,302,234
268,0.5224345332355931,0.9835706080479769,0.6918596964008156,0.6344443266921012,0.13810741687979539,0.48214285714285715,0.08059701492537313,0.08277202213707387,0.05316785309462188,7954,2156,203,189
269,0.8855918591103553,0.9764737533994648,0.6947265046647699,0.6449105058733551,0.20768712070128117,0.49597423510466987,0.13134328358208955,0.13408062285632716,0.06567585203933557,7844,2037,313,308
270,0.38500298593385623,0.9889735604592211,0.68926971099177,0.640269122729985,0.10522302706824246,0.49640287769784175,0.05884861407249467,0.0627169115588257,0.04588221392029125,8017,2207,140,138
271,0.8701319039363428,0.974578543914765,0.7021358589533258,0.6489222404509238,0.21416582745887883,0.5031545741324921,0.13603411513859276,0.13849563884917343,0.06617434342560366,7842,2026,315,319
272,0.8864091402275719,0.991075461075311,0.766809404082661,0.6917648664395606,0.19858156028368795,0.5894736842105263,0.11940298507462686,0.1365184849313263,0.05349447217961428,7962,2065,195,280
273,0.45652275559990185,0.967749700477877,0.6039336526399511,0.5756798646181839,0.13389121338912133,0.367112810707457,0.08187633262260129,0.07833136817413025,0.06509257879487056,7826,2153,331,192
274,0.4263209933425382,0.978077074466012,0.641333347645851,0.6016436788114885,0.12359142130134497,0.4187192118226601,0.07249466950959488,0.0737284726715869,0.055338670064328174,7921,2175,236,170
275,0.6586347796056837,0.9749496658618568,0.6733917754473726,0.6213362528895847,0.16926812348248352,0.45353159851301117,0.10405117270788912,0.1078901947820491,0.06232291899080706,7863,2101,294,244
276,0.4413752972708525,0.9769572591234472,0.6396217990242148,0.5901056663683645,0.12134344528710726,0.39622641509433965,0.07164179104477612,0.07127920877539236,0.05746971080655482,7901,2177,256,168
277,0.6729887079312469,0.9653247571645109,0.6448697741034071,0.6087189152305976,0.18352310783657066,0.42745709828393136,0.11684434968017057,0.11146983726664506,0.07054935919419611,7790,2071,367,274
278,0.4196655522265252,0.9709317269342455,0.6155802491168582,0.5815151721929737,0.1276595744680851,0.37894736842105264,0.0767590618336887,0.07239558830995019,0.061911159474023376,7862,2165,295,180
279,0.534196852350462,0.9634480223728703,0.6415750185147782,0.5998951390291524,0.16774193548387098,0.4116666666666667,0.10533049040511727,0.10462867165935352,0.06799596616800652,7804,2098,353,247
280,0.5337206881629094,0.9713582196202766,0.6465473429095449,0.6050968666676941,0.15357766143106458,0.4230769230769231,0.09381663113006397,0.09819605146580555,0.06213002361811869,7857,2125,300,220
281,0.8462297059577593,0.9766493071418344,0.6853167891539984,0.6361948387529783,0.19613165931455717,0.48006644518272423,0.1232409381663113,0.13352037918659676,0.06450517709284681,7844,2056,313,289
282,0.5332736611345456,0.9742625305113136,0.647139554983,0.6119450536906732,0.1509700176366843,0.43673469387755104,0.09125799573560768,0.08752431384305982,0.06047619166101339,7881,2131,276,214
283,0.6253857883264426,0.9803959885377409,0.7011849881343604,0.647044067265315,0.16779239246356203,0.5042735042735043,0.10063965884861407,0.10214281554196937,0.05660840036692937,7925,2109,232,236
284,0.5377825490114477,0.9883631442399525,0.7137401497241923,0.6475579759090397,0.13209647495361782,0.5085714285714286,0.07590618336886994,0.08555164258049522,0.04918562258434455,7985,2167,172,178
285,0.3719965183968752,0.9818396928352129,0.6542034116769002,0.6144884659587815,0.11379695053923392,0.44476744186046513,0.06524520255863539,0.06773473853855112,0.050717386438182105,7966,2192,191,153
286,0.7894780017586146,0.9704217476737502,0.6650828734700955,0.6195184832035813,0.19223040857334225,0.44773790951638065,0.12238805970149254,0.12391971251706063,0.0688212215197719,7803,2058,354,287
287,0.8911574154547646,0.9752310161019744,0.6860122178066596,0.6338839824720437,0.20261657162026167,0.4748427672955975,0.12878464818763327,0.13366015260499486,0.0671483833895972,7823,2043,334,302
288,0.6311803226006107,0.9757349904276842,0.6630021161271162,0.618118913040788,0.16206776108976598,0.44787644787644787,0.09893390191897655,0.09987311924665365,0.06159391721385699,7871,2113,286,232
289,0.43155039737947637,0.9648920352354698,0.6251022403652398,0.5950961802999547,0.1511265164644714,0.40370370370370373,0.0929637526652452,0.08748736427623718,0.06493422467660498,7835,2127,322,218
290,0.8266017922860346,0.9869215868110034,0.7230952266152852,0.6649034331074921,0.1861777150916784,0.5376782077393075,0.11257995735607676,0.12021175079576538,0.05649205863282581,7930,2081,227,264
291,0.6185954766341135,0.9792432874126228,0.674202439394177,0.6268191157326809,0.1573352232459249,0.46540880503144655,0.09466950959488273,0.09663626689933973,0.058137537217903414,7902,2123,255,222
292,0.8933338407200301,0.9624688585426845,0.6578950614767727,0.6196678473582473,0.2192221150755384,0.4451697127937337,0.14541577825159915,0.14995041540863474,0.07633059031999109,7732,2004,425,341
293,0.9341536575902858,0.9628687278600354,0.6804217518457684,0.635227377298538,0.23623559539052497,0.47368421052631576,0.15735607675906182,0.1588584590230429,0.07609582087647371,7747,1976,410,369
294,0.7271901624857551,0.9686631701262083,0.6532259009687729,0.6147415768003119,0.18615591397849462,0.43898573692551507,0.11812366737739873,0.11598784603282797,0.0689723515569187,7803,2068,354,277
295,0.43034461536978186,0.9830514173387543,0.6470072575031282,0.6013051720035951,0.11098779134295228,0.41899441340782123,0.06396588486140725,0.0709084151423166,0.051919666408404536,7949,2195,208,150
296,0.38635676256801194,0.9705258773253937,0.6137232026448378,0.5766967596238005,0.12241992882562278,0.36989247311827955,0.07334754797441365,0.0692193318037275,0.06101239019738879,7864,2173,293,172
297,0.605828051947102,0.9754341342926668,0.668363808694014,0.6134729352109138,0.15691768826619965,0.4392156862745098,0.0955223880597015,0.0982474709978407,0.06122828160890963,7871,2121,286,224
298,0.5865926814245682,0.9653706802843849,0.6380474883547282,0.5967325327613178,0.16615801966768395,0.4056291390728477,0.1044776119402985,0.09878377784005891,0.06938217189431657,7798,2100,359,245
299,0.7050887005889623,0.9871047421632144,0.7094042849304681,0.6539189970050876,0.1625314635023373,0.518348623853211,0.09637526652452026,0.1000400324016097,0.05428962217142584,7947,2119,210,226
300,0.853135153362026,0.9611399621975353,0.6579997493558865,0.6091410097072658,0.2086284610431423,0.42575558475689884,0.13816631130063967,0.13977835060830648,0.07734049038171652,7720,2021,437,324
301,0.4054980552708354,0.9646011426404427,0.608515961418089,0.5843572069592236,0.14181438998957246,0.38345864661654133,0.08699360341151385,0.08280021387160647,0.06537578455873683,7829,2141,328,204
302,0.3764454831030859,0.9631616949298818,0.5893026223240212,0.5629012841091493,0.12712747481764503,0.34269662921348315,0.07803837953091684,0.07741505929321682,0.06681362905248617,7806,2162,351,183
303,0.65854774070836,0.9729857481037085,0.6634609007575036,0.6167817556091892,0.17085773337926283,0.4444444444444444,0.10575692963752666,0.10430312387749294,0.06429633234957408,7847,2097,310,248
304,0.6509191451242811,0.9622327081734151,0.6432251369341487,0.6033271006803724,0.18357166611240439,0.4169184290030212,0.11769722814498934,0.11192851745956904,0.07225014384726201,7771,2069,386,276
305,0.6110361830309523,0.969144982998708,0.6293953729822912,0.6078092467593526,0.1684354673057172,0.4270833333333333,0.10490405117270789,0.10201868073238715,0.06591620048232398,7827,2099,330,246
306,0.4057549438899751,0.9907777744650258,0.6920503204698553,0.6410377970244965,0.10252486610558531,0.49814126394052044,0.05714285714285714,0.05724426081850781,0.045318850554978515,8022,2211,135,134
307,0.7308854123363111,0.9872313113203458,0.727990517675011,0.6655652114972299,0.17269795772124685,0.5403587443946188,0.10277185501066098,0.10935074029377355,0.05397230676787048,7952,2104,205,241
308,0.9460178818183643,0.9761486864585313,0.7021890375504386,0.6462695078326044,0.2162883845126836,0.4976958525345622,0.13816631130063967,0.14905677625795394,0.06657623817194953,7830,2021,327,324
309,0.9357280899874003,0.9846965735765393,0.7250632238411358,0.6659537819352244,0.20722891566265061,0.5375,0.12835820895522387,0.13872084406262084,0.05990449174110373,7898,2044,259,301
310,0.513124479894864,0.9623320338813657,0.6285150508406323,0.5912602771905098,0.16152019002375298,0.3953488372093023,0.10149253731343283,0.09462422631789871,0.06964079676089537,7793,2107,364,238
311,0.9111124984481243,0.9733336914245292,0.7077021494017482,0.6512999564481363,0.22340425531914893,0.5067873303167421,0.14328358208955225,0.14554716783985427,0.06760075400245387,7830,2009,327,336
312,0.8289042161087783,0.977004529676869,0.7022788713284425,0.6421443327787929,0.19816138917262513,0.49155405405405406,0.12409381663113006,0.13265041025033764,0.06359645641880698,7856,2054,301,291
313,0.5529352402513666,0.9648470182338525,0.6327637667211748,0.5886551900379111,0.15787682885335147,0.39057239057239057,0.09893390191897655,0.10298380695135562,0.06799532987271631,7795,2113,362,232
314,0.4323780659158247,0.9770180636298869,0.6333174508382335,0.5962520625348983,0.12373371924746744,0.4081145584725537,0.07292110874200426,0.07089991345470688,0.05675112447241608,7909,2174,248,171
315,0.9503494570801038,0.9897277685063123,0.7550411651652001,0.6878580990238767,0.20909090909090908,0.5805825242718446,0.1275053304904051,0.14772868878282344,0.05554762195171708,7941,2046,216,299
316,0.9430413013649984,0.9654042311341937,0.6800415211404691,0.6231210260588196,0.2205029013539652,0.45178335535006603,0.14584221748400852,0.1468271318146645,0.0760349062234041,7742,2003,415,342
317,0.7169147150152013,0.9816820985304107,0.6969056004231382,0.6457283941644889,0.17464788732394365,0.501010101010101,0.10575692963752666,0.11474104536338388,0.05790900948186574,7910,2097,247,248
318,0.4090553138443432,0.9702858080635641,0.6072107989983113,0.5697182619969992,0.12048192771084337,0.35639412997903563,0.07249466950959488,0.07802028787721166,0.06167288093930683,7850,2175,307,170
319,0.5677017021566503,0.9901636969481878,0.7318670781769694,0.6692778450786421,0.1412639405204461,0.5507246376811594,0.08102345415778252,0.08225213992136901,0.048606581681602624,8002,2155,155,190
320,0.6417524720374321,0.9957250141095808,0.7826535406167252,0.7020015497443532,0.1484814398200225,0.6149068322981367,0.08443496801705756,0.09741668416583955,0.04510059457572377,8033,2147,124,198
321,0.78454976393372,0.9715894030586838,0.6791154404067303,0.6173970978148207,0.18714237630427466,0.4440894568690096,0.11855010660980811,0.1200358868119303,0.06828949979224477,7809,2067,348,278
322,0.8513234238228683,0.9608403063155216,0.6578993513130451,0.6156281839362538,0.21492921492921493,0.43774574049803405,0.14243070362473348,0.14273478012746066,0.07703068582221724,7728,2011,429,334
323,0.6355835236872064,0.9630829344161644,0.6314420477239299,0.5931779912650625,0.17240227196792515,0.39814814814814814,0.11002132196162047,0.10982277815506494,0.0716125521034191,7767,2087,390,258
324,0.7457412378220287,0.9625434271178047,0.6397712481229534,0.6035396836417024,0.1917268548916612,0.4165477888730385,0.12452025586353944,0.1192890063485521,0.07484144658020901,7748,2053,409,292
325,0.5826423077866054,0.9896790517333169,0.730241608718401,0.6627961781065309,0.14211695040710584,0.5378151260504201,0.08187633262260129,0.08659360231991417,0.04895900802456535,7992,2153,165,192
326,0.42639860694911763,0.9815477583355458,0.6541811700683312,0.6245608405893576,0.12665684830633284,0.4636118598382749,0.07334754797441365,0.06890015957820676,0.05251838106551473,7958,2173,199,172
327,0.8571739021039999,0.9779185992930242,0.7010005518786302,0.6448647421598572,0.20074855392990812,0.49663299663299665,0.1257995735607676,0.13541264608078096,0.06340831130733876,7858,2050,299,295
328,0.7999275283627743,0.9787243177472401,0.685051967033304,0.6372175156058894,0.18651066758430832,0.483065953654189,0.11556503198294243,0.11394474296179856,0.0629368685300992,7867,2074,290,271
329,0.47493623263614415,0.9886279061034543,0.6921476011589078,0.6378679900805342,0.11782363977485928,0.490625,0.06695095948827293,0.07274268692793469,0.04801111391428893,7994,2188,163,157
330,0.5313611308787752,0.9675825015185769,0.6095688765770083,0.581169502280496,0.1447277739490007,0.3770197486535009,0.08955223880597014,0.08193127470608283,0.06742637704742592,7810,2135,347,210
331,0.59814679376095,0.9620116156025986,0.6396534346900218,0.6025686716839491,0.17877469032474055,0.4158878504672897,0.1138592750533049,0.10552124530673812,0.07142414038102202,7782,2078,375,267
332,0.7229417191701832,0.9856232559328565,0.7196512512535964,0.657777656295793,0.1718972895863053,0.5250544662309368,0.10277185501066098,0.11284173816688231,0.05468992978340629,7939,2104,218,241
333,0.8489237055762784,0.9619547059325788,0.6508676565795908,0.6171013768808716,0.21382428940568476,0.440745672436751,0.14115138592750534,0.13845671380123492,0.07641505252604905,7737,2014,420,331
334,0.7407780464699036,0.9905719999564825,0.7470589469027898,0.682857473802224,0.17312567910177473,0.5745192307692307,0.10191897654584221,0.11704347618526592,0.05090088481938773,7980,2106,177,239
335,0.5342419136383861,0.9630116558600423,0.6204071261971447,0.5853142450344507,0.15734147168531706,0.3841059602649007,0.09893390191897655,0.09785190880300657,0.06963209727611495,7785,2113,372,232
336,0.9331330264240504,0.9654845506665904,0.6705898395000025,0.6250784464290069,0.22143318269851517,0.4555112881806109,0.14626865671641792,0.15140682309555095,0.0753398351103253,7747,2002,410,343
337,0.6400998721008105,0.9843956024461696,0.7039656142922875,0.6473307003992789,0.15827338129496402,0.5057471264367817,0.09381663113006397,0.0961899794816194,0.05452753887464712,7942,2125,215,220
338,0.9074683479645529,0.9605130947577859,0.6484113795004629,0.6107195799394564,0.2161300605674211,0.42803030303030304,0.14456289978678039,0.1486393119483273,0.0789235292193334,7704,2006,453,339
339,0.6859296164519821,0.9899094037817628,0.7451779350623638,0.6737212928133043,0.16247723132969036,0.5575,0.09509594882729211,0.10445562123897079,0.05082531909918507,7980,2122,177,223
340,0.5048842732526879,0.9838082036326478,0.6905759162303665,0.635427229269706,0.13568023469013568,0.48429319371727747,0.07889125799573561,0.08481850677667264,0.05185886405128643,7960,2160,197,185
341,0.3874754010640109,0.9956295675665693,0.7367172745108825,0.6749041934833233,0.09385999217833399,0.5660377358490566,0.0511727078891258,0.06332557251767382,0.040432344810330666,8065,2225,92,120
342,0.6148356348800563,0.9607132215244698,0.6157124424194846,0.5860977116185979,0.16954787234042554,0.38461538461538464,0.10874200426439233,0.10868305926505369,0.07345329153594077,7749,2090,408,255
343,0.9054456728475416,0.9792709808541845,0.7185319977180443,0.6564594449478169,0.21174075330844927,0.5182724252491694,0.13304904051172708,0.14306554058892312,0.06304273571496836,7867,2033,290,312
344,0.637917983060629,0.9869075118079265,0.7215482806961274,0.6662217417140399,0.16122004357298475,0.5427872860635696,0.09466950959488273,0.09997313617776393,0.05210314343415127,7970,2123,187,222
345,0.46277298912955483,0.9669524779713777,0.5999388116880384,0.5776986356340289,0.13754775963876345,0.3707865168539326,0.08443496801705756,0.07909533848882834,0.06602851697083262,7821,2147,336,198
346,0.5485507380112609,0.9705860572274547,0.6436121807010898,0.5974284376672017,0.15144147273358805,0.40823970037453183,0.0929637526652452,0.09677290828050647,0.06359669593871445,7841,2127,316,218
347,0.6950472941507249,0.9699624145288166,0.6695788767280567,0.6230824275156263,0.1865038996269922,0.4552980132450331,0.11727078891257996,0.12223937602079243,0.0660259101072402,7828,2070,329,275
348,0.508471375959224,0.9853294962759568,0.692746097499463,0.6356689097336053,0.13190862196020633,0.48509485094850946,0.07633262260127932,0.07982738790337204,0.05141841186401734,7967,2166,190,179
349,0.9002311998870073,0.9662061978492564,0.6764073759685023,0.6211366139589766,0.21326397919375814,0.4487004103967168,0.13987206823027717,0.1397088381793834,0.07483806009129729,7754,2017,403,328
350,0.503770591175134,0.9727237306843035,0.6326768544678427,0.5973890927743635,0.14230362803804156,0.4089068825910931,0.0861407249466951,0.08769550392146103,0.061282627892038394,7865,2143,292,202
351,0.4661283539071607,0.9870792020766473,0.6827260368909265,0.625764118420585,0.11580127007844603,0.46686746987951805,0.06609808102345416,0.06488150158534971,0.049798640086388325,7980,2190,177,155
352,0.5241783740235406,0.9955987806444251,0.761632488771374,0.680844088276676,0.11926605504587157,0.5756457564575646,0.06652452025586354,0.07890456166845168,0.04332326008278803,8042,2189,115,156
353,0.37416852374053844,0.9680202333069421,0.6064719867874189,0.5778949131233202,0.12725344644750794,0.371900826446281,0.0767590618336887,0.0729819718767182,0.062293807016172285,7853,2165,304,180
354,0.411955088219869,0.9732463258223825,0.6067527760805934,0.5815662387393787,0.12173290368779091,0.3794642857142857,0.07249466950959488,0.06953207859416578,0.059514902634088616,7879,2175,278,170
355,0.7843359100368763,0.9658959167403011,0.6629816665540873,0.6154844858855981,0.19815059445178335,0.43923865300146414,0.1279317697228145,0.12615892113481658,0.07217444373343619,7774,2045,383,300
356,0.37114983236773486,0.9707466160011295,0.6134223362008445,0.5838827795648788,0.12495537308104249,0.38377192982456143,0.07462686567164178,0.07385693855191094,0.059881227463170185,7876,2170,281,175
357,0.44174275508246474,0.96530734656206,0.6059051743574432,0.5752241505271669,0.13721413721413722,0.3659889094269871,0.08443496801705756,0.07933155249206517,0.06660914262329119,7814,2147,343,198
358,0.6740769666692235,0.9718940915114511,0.6646564787762779,0.6133198166431594,0.17254364943512496,0.4375,0.10746268656716418,0.11288844230424358,0.06483281627085175,7833,2093,324,252
359,0.6759729002136526,0.9704775741817048,0.6533363086688281,0.6070823244552058,0.17103918228279386,0.42542372881355933,0.1070362473347548,0.1056386627421004,0.0669907586154449,7818,2094,339,251
360,0.6392358539358354,0.9899785138151611,0.7317989731561442,0.6641024314374768,0.1498347410943812,0.5396825396825397,0.08699360341151385,0.0930429272913203,0.0500757729033888,7983,2141,174,204
361,0.45635796530975237,0.9873536743568109,0.687486715897839,0.6388039395015911,0.1198501872659176,0.49230769230769234,0.06823027718550106,0.06797529502659538,0.04854637933703303,7992,2185,165,160
362,0.40057144416742246,0.9735308765764276,0.6242591387940226,0.5898461357763684,0.12495511669658887,0.39545454545454545,0.07420042643923241,0.07287448615627767,0.05846645595174112,7891,2171,266,174
363,0.7193476051094637,0.9664869106261073,0.6472403186627711,0.6133895537122981,0.18904475617902472,0.43605546995377503,0.12068230277185502,0.12098897953412328,0.0700946129737574,7791,2062,366,283
364,0.8088235448920602,0.9921692041205546,0.7653566414836434,0.6879089162679868,0.1809009009009009,0.5837209302325581,0.1070362473347548,0.1294609332891603,0.050863595221326864,7978,2094,179,251
365,0.4637773582251775,0.9653392185642552,0.6162624232680503,0.5855628836597486,0.1464594127806563,0.38545454545454544,0.09040511727078891,0.08330582841187797,0.0666846738688889,7819,2133,338,212
366,0.6923843812135616,0.9687521613298311,0.6537130550834183,0.6042134658223289,0.17432432432432432,0.4195121951219512,0.11002132196162047,0.10985805009159691,0.0686904201710319,7800,2087,357,258
367,0.5768495988023626,0.9943052206123878,0.7752708183899305,0.7054348989493158,0.14404223227752638,0.6221498371335505,0.0814498933901919,0.0950270166354461,0.044266114530123656,8041,2154,116,191
368,0.7408706884082853,0.9807936840810803,0.6857779190617705,0.6388530332150242,0.17552447552447553,0.487378640776699,0.1070362473347548,0.11040212078207026,0.05988305990782788,7893,2094,264,251
369,0.8662817653304908,0.9882772292438597,0.7479805629180867,0.672798603222685,0.1923212398731948,0.5526315789473685,0.11641791044776119,0.13521494165323292,0.05543103732301513,7936,2072,221,273
370,0.9641760227214234,0.9785998577843295,0.7140044856178337,0.6552139504603512,0.21893888515782403,0.5150078988941548,0.13901918976545843,0.14704968445364391,0.06511118946316696,7850,2019,307,326
371,0.44164410815221883,0.9743131651969822,0.6434674291931548,0.5941726022120886,0.1301859799713877,0.4035476718403548,0.07761194029850746,0.07751302895276671,0.05909082081733169,7888,2163,269,182
372,0.7747052493366093,0.9692860731320142,0.6737004277446556,0.6156100453539883,0.18996655518394648,0.44031007751937984,0.12110874200426439,0.12483037646055158,0.06940500703620216,7796,2061,361,284
373,0.6236674743373085,0.9848314671115844,0.6754365477576788,0.6294291320155616,0.1444564824846515,0.4716981132075472,0.08528784648187633,0.0859959361954832,0.054899193868798754,7933,2145,224,200
374,0.3986121472089204,0.9674782936928678,0.616374225154969,0.5801715656868627,0.13216168717047452,0.376,0.08017057569296375,0.08105673091906826,0.06289851608637059,7845,2157,312,188
375,0.6059533878414998,0.9631740420942055,0.6386620424301089,0.6010814358363201,0.17589795233299765,0.41324921135646686,0.11172707889125799,0.10577282702632253,0.07063822378959798,7785,2083,372,262
376,0.7780486155818247,0.9798014605376046,0.7246321652596697,0.66681870756208,0.20235620235620236,0.5397412199630314,0.12452025586353944,0.1320106027456513,0.059340502117185584,7908,2053,249,292
377,0.8926131632077197,0.9943362974937625,0.7865248674803258,0.7091331986191799,0.19863750448189316,0.6238738738738738,0.11812366737739873,0.13509615175067557,0.051100992674722505,7990,2068,167,277
378,0.4744794305420084,0.9789843408837191,0.6364559233538754,0.6017339515533633,0.12667390517553384,0.41866028708133973,0.07462686567164178,0.07476125648456475,0.05614651711031993,7914,2170,243,175
379,0.7805002070306577,0.9861151085892793,0.7289611763507606,0.661919339173346,0.18059490084985835,0.5323590814196242,0.10874200426439233,0.11446481440938046,0.05611007145424162,7933,2090,224,255
380,0.9640581801086151,0.9680523509639191,0.6876653543525086,0.6350314512422687,0.22755267423014586,0.4743243243243243,0.14968017057569297,0.1531591866288378,0.07370520860869544,7768,1994,389,351
381,0.6425990658314907,0.982226483497326,0.6938870715576355,0.6492294167670982,0.16625044595076705,0.5087336244541485,0.09936034115138592,0.1081663604731193,0.0555195440708425,7932,2112,225,233
382,0.9621441212375162,0.990724153187861,0.7648599982645828,0.6932570037103843,0.211484593837535,0.5909980430528375,0.12878464818763327,0.14544185477693974,0.05530764883924741,7948,2043,209,302
383,0.4626602688108232,0.9678437930463895,0.617290625581695,0.584983939250753,0.14076655052264808,0.38476190476190475,0.0861407249466951,0.07794198757861973,0.06522065095603737,7834,2143,323,202
384,0.6792288541974694,0.9952019350925316,0.7751850532796754,0.699536265506723,0.15550595238095238,0.60932944606414,0.08912579957356077,0.10284144449246899,0.046414314064230335,8023,2136,134,209
385,0.4553798790187058,0.9798268063176073,0.6551156264373224,0.61986406126057,0.1325564457392571,0.4538653366583541,0.07761194029850746,0.0766226549162099,0.05417459442585149,7938,2163,219,182
386,0.673708053982301,0.9664354647060883,0.6549304108461321,0.610034794576934,0.18218487394957983,0.4301587301587302,0.11556503198294243,0.11733598214403841,0.06870234125119709,7798,2074,359,271
387,0.8554195208232086,0.9736244849410559,0.6935132928761196,0.6368432233901787,0.2052313883299799,0.4803767660910518,0.13049040511727078,0.13726481913332006,0.06693204284381982,7826,2039,331,306
388,0.7070159562216567,0.9754460108350569,0.6937025601721007,0.6441539325793767,0.18972059330803726,0.4963898916967509,0.11727078891257996,0.12059627802884616,0.061807558629034344,7878,2070,279,275
389,0.7252201588655176,0.964431649827715,0.6618928098417561,0.6045651064102543,0.18687872763419483,0.41901931649331353,0.12025586353944563,0.1263454058690895,0.07167946155536378,7766,2063,391,282
